id,Taxa,order,species,hunting,redlist
570,reptiles,SQUAMATA,Hemiphyllodactylus_yunnanensis,Not_Hunted,Non-threatened
571,reptiles,SQUAMATA,Hemorrhois_ravergieri,Not_Hunted,Non-threatened
572,reptiles,SQUAMATA,Herpetoreas_burbrinki,Not_Hunted,Non-threatened
573,reptiles,SQUAMATA,Herpetoreas_platyceps,Not_Hunted,Non-threatened
574,reptiles,SQUAMATA,Hydrophis_caerulescens,Not_Hunted,Non-threatened
575,reptiles,SQUAMATA,Hydrophis_curtus,Not_Hunted,Non-threatened
576,reptiles,SQUAMATA,Hydrophis_cyanocinctus,Not_Hunted,Non-threatened
577,reptiles,SQUAMATA,Hydrophis_fasciatus,Not_Hunted,Non-threatened
578,reptiles,SQUAMATA,Hydrophis_gracilis,Not_Hunted,Non-threatened
579,reptiles,SQUAMATA,Hydrophis_jerdonii,Not_Hunted,Non-threatened
580,reptiles,SQUAMATA,Hydrophis_melanocephalus,Not_Hunted,Non-threatened
581,reptiles,SQUAMATA,Hydrophis_ornatus,Not_Hunted,Non-threatened
582,reptiles,SQUAMATA,Hydrophis_peronii,Not_Hunted,Non-threatened
583,reptiles,SQUAMATA,Hydrophis_platurus,Not_Hunted,Non-threatened
584,reptiles,SQUAMATA,Hydrophis_stokesii,Not_Hunted,Non-threatened
585,reptiles,SQUAMATA,Hydrophis_viperinus,Not_Hunted,Non-threatened
586,reptiles,SQUAMATA,Hypsiscopus_plumbea,Not_Hunted,Non-threatened
587,reptiles,SQUAMATA,Indotyphlops_albiceps,Not_Hunted,Non-threatened
588,reptiles,SQUAMATA,Indotyphlops_braminus,Not_Hunted,Non-threatened
589,reptiles,SQUAMATA,Indotyphlops_lazelli,Not_Hunted,Threatened
590,reptiles,SQUAMATA,Japalura_andersoniana,Not_Hunted,Non-threatened
591,reptiles,SQUAMATA,Japalura_batangensis,Not_Hunted,Non-threatened
592,reptiles,SQUAMATA,Japalura_brevicauda,Not_Hunted,Non-threatened
593,reptiles,SQUAMATA,Japalura_brevipes,Not_Hunted,Non-threatened
594,reptiles,SQUAMATA,Japalura_chapaensis,Not_Hunted,Non-threatened
595,reptiles,SQUAMATA,Japalura_dymondi,Not_Hunted,Non-threatened
596,reptiles,SQUAMATA,Japalura_fasciata,Not_Hunted,Non-threatened
597,reptiles,SQUAMATA,Japalura_flaviceps,Not_Hunted,Non-threatened
598,reptiles,SQUAMATA,Japalura_grahami,Not_Hunted,Non-threatened
599,reptiles,SQUAMATA,Japalura_luei,Not_Hunted,Threatened
600,reptiles,SQUAMATA,Japalura_makii,Not_Hunted,Threatened
601,reptiles,SQUAMATA,Japalura_micangshanensis,Not_Hunted,Non-threatened
602,reptiles,SQUAMATA,Japalura_polygonata,Not_Hunted,Non-threatened
603,reptiles,SQUAMATA,Japalura_swinhonis,Not_Hunted,Non-threatened
604,reptiles,SQUAMATA,Japalura_tricarinata,Not_Hunted,Non-threatened
605,reptiles,SQUAMATA,Japalura_varcoae,Not_Hunted,Non-threatened
606,reptiles,SQUAMATA,Japalura_yulongensis,Not_Hunted,Non-threatened
607,reptiles,SQUAMATA,Japalura_yunnanensis,Not_Hunted,Non-threatened
608,reptiles,SQUAMATA,Japalura_zhaoermii,Not_Hunted,Non-threatened
609,reptiles,SQUAMATA,Lacerta_agilis,Not_Hunted,Non-threatened
610,reptiles,SQUAMATA,Laticauda_colubrina,Not_Hunted,Non-threatened
611,reptiles,SQUAMATA,Laticauda_laticaudata,Not_Hunted,Non-threatened
612,reptiles,SQUAMATA,Laticauda_semifasciata,Not_Hunted,Non-threatened
613,reptiles,SQUAMATA,Laudakia_papenfussi,Not_Hunted,Non-threatened
614,reptiles,SQUAMATA,Laudakia_sacra,Not_Hunted,Non-threatened
615,reptiles,SQUAMATA,Laudakia_tuberculata,Not_Hunted,Non-threatened
616,reptiles,SQUAMATA,Laudakia_wui,Not_Hunted,Non-threatened
617,reptiles,SQUAMATA,Leiolepis_reevesii,Not_Hunted,Non-threatened
618,reptiles,SQUAMATA,Lepidodactylus_lugubris,Not_Hunted,Non-threatened
619,reptiles,SQUAMATA,Lepidodactylus_yami,Not_Hunted,Non-threatened
620,reptiles,SQUAMATA,Liopeltis_frenatus,Not_Hunted,Non-threatened
621,reptiles,SQUAMATA,Lycodon_aulicus,Not_Hunted,Non-threatened
622,reptiles,SQUAMATA,Lycodon_fasciatus,Not_Hunted,Non-threatened
623,reptiles,SQUAMATA,Lycodon_flavozonatus,Not_Hunted,Non-threatened
624,reptiles,SQUAMATA,Lycodon_futsingensis,Not_Hunted,Non-threatened
625,reptiles,SQUAMATA,Lycodon_gongshan,Not_Hunted,Non-threatened
626,reptiles,SQUAMATA,Lycodon_laoensis,Not_Hunted,Non-threatened
627,reptiles,SQUAMATA,Lycodon_liuchengchaoi,Not_Hunted,Non-threatened
628,reptiles,SQUAMATA,Lycodon_meridionale,Not_Hunted,Non-threatened
629,reptiles,SQUAMATA,Lycodon_multizonatus,Not_Hunted,Threatened
630,reptiles,SQUAMATA,Lycodon_rosozonatus,Not_Hunted,Non-threatened
631,reptiles,SQUAMATA,Lycodon_rufozonatus,Hunted,Non-threatened
632,reptiles,SQUAMATA,Lycodon_ruhstrati,Not_Hunted,Non-threatened
633,reptiles,SQUAMATA,Lycodon_septentrionalis,Not_Hunted,Non-threatened
634,reptiles,SQUAMATA,Lycodon_subcinctus,Not_Hunted,Non-threatened
635,reptiles,SQUAMATA,Lycodon_synaptor,Not_Hunted,Non-threatened
636,reptiles,SQUAMATA,Lygosoma_bowringii,Not_Hunted,Non-threatened
637,reptiles,SQUAMATA,Macropisthodon_rudis,Not_Hunted,Non-threatened
638,reptiles,SQUAMATA,Mediodactylus_russowii,Not_Hunted,Non-threatened
639,reptiles,SQUAMATA,Myrrophis_bennettii,Not_Hunted,Non-threatened
640,reptiles,SQUAMATA,Myrrophis_chinensis,Hunted,Non-threatened
641,reptiles,SQUAMATA,Naja_atra,Hunted,Threatened
642,reptiles,SQUAMATA,Naja_kaouthia,Hunted,Non-threatened
643,reptiles,SQUAMATA,Natrix_natrix,Not_Hunted,Non-threatened
644,reptiles,SQUAMATA,Natrix_tessellata,Not_Hunted,Non-threatened
645,reptiles,SQUAMATA,Oligodon_albocinctus,Not_Hunted,Non-threatened
646,reptiles,SQUAMATA,Oligodon_catenatus,Not_Hunted,Non-threatened
647,reptiles,SQUAMATA,Oligodon_chinensis,Not_Hunted,Non-threatened
648,reptiles,SQUAMATA,Oligodon_cinereus,Not_Hunted,Non-threatened
649,reptiles,SQUAMATA,Oligodon_fasciolatus,Not_Hunted,Non-threatened
650,reptiles,SQUAMATA,Oligodon_formosanus,Not_Hunted,Non-threatened
651,reptiles,SQUAMATA,Oligodon_joynsoni,Not_Hunted,Non-threatened
652,reptiles,SQUAMATA,Oligodon_lacroixi,Not_Hunted,Threatened
653,reptiles,SQUAMATA,Oligodon_lungshenensis,Not_Hunted,Non-threatened
654,reptiles,SQUAMATA,Oligodon_melanozonatus,Not_Hunted,Non-threatened
655,reptiles,SQUAMATA,Oligodon_nagao,Not_Hunted,Non-threatened
656,reptiles,SQUAMATA,Oligodon_ornatus,Not_Hunted,Non-threatened
657,reptiles,SQUAMATA,Oocatochus_rufodorsatus,Hunted,Non-threatened
658,reptiles,SQUAMATA,Ophiophagus_hannah,Hunted,Threatened
659,reptiles,SQUAMATA,Opisthotropis_andersonii,Not_Hunted,Non-threatened
660,reptiles,SQUAMATA,Opisthotropis_balteata,Not_Hunted,Non-threatened
661,reptiles,SQUAMATA,Opisthotropis_cheni,Not_Hunted,Non-threatened
662,reptiles,SQUAMATA,Opisthotropis_guangxiensis,Not_Hunted,Non-threatened
663,reptiles,SQUAMATA,Opisthotropis_jacobi,Not_Hunted,Non-threatened
664,reptiles,SQUAMATA,Opisthotropis_kuatunensis,Not_Hunted,Non-threatened
665,reptiles,SQUAMATA,Opisthotropis_lateralis,Not_Hunted,Non-threatened
666,reptiles,SQUAMATA,Opisthotropis_latouchii,Not_Hunted,Non-threatened
